Subject,Predicate,Object
https://w3id.org/traits.build/dataset_curators,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://purl.org/dc/terms/contributor>
https://w3id.org/traits.build/dataset_curators,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/dataset_curators,<http://semanticscience.org/resource/SIO_001096>,<https://w3id.org/traits.build/contributor>
https://w3id.org/traits.build/dataset_curators,<http://purl.org/dc/terms/description>,Database team member(s) who contacted the data collectors and added the study to the database repository.
https://w3id.org/traits.build/dataset_curators,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/data_collector,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/data collector>
https://w3id.org/traits.build/data_collector,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://vocab.fairdatacollective.org/gdmt/DataCollector>
https://w3id.org/traits.build/data_collector,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://purl.org/dc/terms/contributor>
https://w3id.org/traits.build/data_collector,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contributors>
https://w3id.org/traits.build/data_collector,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/data_collector,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/ORCID>
https://w3id.org/traits.build/data_collector,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/given_name>
https://w3id.org/traits.build/data_collector,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/last_name>
https://w3id.org/traits.build/data_collector,<http://semanticscience.org/resource/SIO_000255>,<https://w3id.org/traits.build/affiliation>
https://w3id.org/traits.build/data_collector,<http://semanticscience.org/resource/SIO_000255>,<https://w3id.org/traits.build/additional_role>
https://w3id.org/traits.build/data_collector,<http://semanticscience.org/resource/SIO_001096>,<https://w3id.org/traits.build/contributor>
https://w3id.org/traits.build/data_collector,<http://purl.org/dc/terms/description>,Person contributing to a dataset as a data collector.
https://w3id.org/traits.build/data_collector,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/last_name,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/last name>
https://w3id.org/traits.build/last_name,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://purl.obolibrary.org/obo/IAO_0020017>
https://w3id.org/traits.build/last_name,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/last_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contributors>
https://w3id.org/traits.build/last_name,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/contributor>
https://w3id.org/traits.build/last_name,<http://purl.org/dc/terms/description>,Last name of the data collector.
https://w3id.org/traits.build/last_name,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#Name>
https://w3id.org/traits.build/given_name,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/given name>
https://w3id.org/traits.build/given_name,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://purl.obolibrary.org/obo/IAO_0020016>
https://w3id.org/traits.build/given_name,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/given_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contributors>
https://w3id.org/traits.build/given_name,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/contributor>
https://w3id.org/traits.build/given_name,<http://purl.org/dc/terms/description>,Given names of the data collector.
https://w3id.org/traits.build/given_name,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#Name>
https://w3id.org/traits.build/ORCID,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/ORCID identifier>
https://w3id.org/traits.build/ORCID,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://purl.obolibrary.org/obo/IAO_0000708>
https://w3id.org/traits.build/ORCID,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/ORCID,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contributors>
https://w3id.org/traits.build/ORCID,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/contributor>
https://w3id.org/traits.build/ORCID,<http://purl.org/dc/terms/description>,"ORCID (Open Researcher and Contributor ID) for the data collector, if available."
https://w3id.org/traits.build/ORCID,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#anyURI>
https://w3id.org/traits.build/affiliation,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/affiliation>
https://w3id.org/traits.build/affiliation,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://vocab.fairdatacollective.org/gdmt/hasContributorAffiliation>
https://w3id.org/traits.build/affiliation,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contributors>
https://w3id.org/traits.build/affiliation,<http://semanticscience.org/resource/SIO_000254>,<https://w3id.org/traits.build/contributor>
https://w3id.org/traits.build/affiliation,<http://purl.org/dc/terms/description>,Affiliation of data collector.
https://w3id.org/traits.build/affiliation,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/additional_role,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/additional role>
https://w3id.org/traits.build/additional_role,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://vocab.fairdatacollective.org/gdmt/ContributorRole>
https://w3id.org/traits.build/additional_role,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contributors>
https://w3id.org/traits.build/additional_role,<http://semanticscience.org/resource/SIO_000254>,<https://w3id.org/traits.build/contributor>
https://w3id.org/traits.build/additional_role,<http://purl.org/dc/terms/description>,"Any additional roles the data collector had in the study, a field most frequently used to identify which data contributor is the contact person for the dataset."
https://w3id.org/traits.build/additional_role,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/original_name,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/original name>
https://w3id.org/traits.build/original_name,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2000/01/rdf-schema#label>
https://w3id.org/traits.build/original_name,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#prefLabel>
https://w3id.org/traits.build/original_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/original_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxonomic_updates>
https://w3id.org/traits.build/original_name,<http://semanticscience.org/resource/SIO_000672>,<https://w3id.org/traits.build/taxon>
https://w3id.org/traits.build/original_name,<http://semanticscience.org/resource/SIO_000642>,<https://w3id.org/traits.build/aligned_name>
https://w3id.org/traits.build/original_name,<http://semanticscience.org/resource/SIO_000642>,<https://w3id.org/traits.build/taxon_name>
https://w3id.org/traits.build/original_name,<http://purl.org/dc/terms/description>,Name given to taxon in the original data supplied by the authors.
https://w3id.org/traits.build/original_name,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/taxonomic_dataset,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/taxonomic dataset>
https://w3id.org/traits.build/taxonomic_dataset,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/nomenclaturalCode>
https://w3id.org/traits.build/taxonomic_dataset,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/taxonomic_dataset,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/taxon_name>
https://w3id.org/traits.build/taxonomic_dataset,<http://purl.org/dc/terms/description>,"Name of the taxonomy (tree) that contains this concept. ie. APC, AusMoss etc."
https://w3id.org/traits.build/taxonomic_dataset,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/taxon_rank,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/taxon rank>
https://w3id.org/traits.build/taxon_rank,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/taxonRank>
https://w3id.org/traits.build/taxon_rank,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/taxon_rank,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/taxon_name>
https://w3id.org/traits.build/taxon_rank,<http://purl.org/dc/terms/description>,The taxonomic rank of the most specific name in the scientific name.
https://w3id.org/traits.build/taxon_rank,<http://www.w3.org/2000/01/rdf-schema#comment>,This is to clarify cases where information is not given on a species level.
https://w3id.org/traits.build/taxon_rank,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/trinomial,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/trinomial>
https://w3id.org/traits.build/trinomial,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2000/01/rdf-schema#label>
https://w3id.org/traits.build/trinomial,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#prefLabel>
https://w3id.org/traits.build/trinomial,<http://www.w3.org/2004/02/skos/core#relatedMatch>,<http://rs.tdwg.org/dwc/terms/infraspecificEpithet>
https://w3id.org/traits.build/trinomial,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/trinomial,<http://semanticscience.org/resource/SIO_000672>,<https://w3id.org/traits.build/taxon>
https://w3id.org/traits.build/trinomial,<http://purl.org/dc/terms/description>,The infraspecific taxon name match for an original name. This column is assigned `na` for taxon name that are at a broader taxonomic_resolution.
https://w3id.org/traits.build/trinomial,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/binomial,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/binomial>
https://w3id.org/traits.build/binomial,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2000/01/rdf-schema#label>
https://w3id.org/traits.build/binomial,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#prefLabel>
https://w3id.org/traits.build/binomial,<http://www.w3.org/2004/02/skos/core#relatedMatch>,<http://rs.tdwg.org/dwc/terms/specificEpithet>
https://w3id.org/traits.build/binomial,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/binomial,<http://semanticscience.org/resource/SIO_000672>,<https://w3id.org/traits.build/taxon>
https://w3id.org/traits.build/binomial,<http://purl.org/dc/terms/description>,The species-level taxon name match for an original name. This column is assigned `na` for taxon name that are at a broader taxonomic_resolution.
https://w3id.org/traits.build/binomial,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/genus,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/genus>
https://w3id.org/traits.build/genus,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/genus>
https://w3id.org/traits.build/genus,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2000/01/rdf-schema#label>
https://w3id.org/traits.build/genus,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#prefLabel>
https://w3id.org/traits.build/genus,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/genus,<http://semanticscience.org/resource/SIO_000672>,<https://w3id.org/traits.build/taxon>
https://w3id.org/traits.build/genus,<http://purl.org/dc/terms/description>,Genus of the taxon without authorship.
https://w3id.org/traits.build/genus,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/family,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/family>
https://w3id.org/traits.build/family,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/family>
https://w3id.org/traits.build/family,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2000/01/rdf-schema#label>
https://w3id.org/traits.build/family,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#prefLabel>
https://w3id.org/traits.build/family,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/family,<http://semanticscience.org/resource/SIO_000672>,<https://w3id.org/traits.build/taxon>
https://w3id.org/traits.build/family,<http://purl.org/dc/terms/description>,Family of the taxon.
https://w3id.org/traits.build/family,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/taxon_distribution,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/taxon distribution>
https://w3id.org/traits.build/taxon_distribution,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/taxon_distribution,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/taxon>
https://w3id.org/traits.build/taxon_distribution,<http://purl.org/dc/terms/description>,"Known distribution of the taxon, by Australian state."
https://w3id.org/traits.build/taxon_distribution,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/establishment_means,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/establishment means>
https://w3id.org/traits.build/establishment_means,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/establishmentMeans>
https://w3id.org/traits.build/establishment_means,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/establishment_means,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/taxon>
https://w3id.org/traits.build/establishment_means,<http://purl.org/dc/terms/description>,Statement about whether an organism or organisms have been introduced to a given place and time through the direct or indirect activity of modern humans.
https://w3id.org/traits.build/establishment_means,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/taxonomic_status,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/taxonomic status>
https://w3id.org/traits.build/taxonomic_status,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/taxonomicStatus>
https://w3id.org/traits.build/taxonomic_status,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/taxonomic_status,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/taxon_name>
https://w3id.org/traits.build/taxonomic_status,<http://purl.org/dc/terms/description>,The status of the use of the scientificName as a label for the taxon in regard to the 'accepted (or valid) taxonomy'. The assigned taxonomic status must be linked to a specific taxonomic reference that defines the concept.
https://w3id.org/traits.build/taxonomic_status,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/scientific_name,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/scientific name>
https://w3id.org/traits.build/scientific_name,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/scientificName>
https://w3id.org/traits.build/scientific_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/scientific_name,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/scientific_name_id>
https://w3id.org/traits.build/scientific_name,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/taxon>
https://w3id.org/traits.build/scientific_name,<http://purl.org/dc/terms/description>,"The full scientific name, with authorship and date information if known."
https://w3id.org/traits.build/scientific_name,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/taxon_id,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/taxon id>
https://w3id.org/traits.build/taxon_id,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/taxonID>
https://w3id.org/traits.build/taxon_id,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/taxon_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/taxon_id,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/taxon_name>
https://w3id.org/traits.build/taxon_id,<http://purl.org/dc/terms/description>,An identifier for the set of taxon information (data associated with the taxon class). May be a global unique identifier or an identifier specific to the data set. Must be resolvable within this dataset.
https://w3id.org/traits.build/taxon_id,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#anyURI>
https://w3id.org/traits.build/scientific_name_id,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/scientific name id>
https://w3id.org/traits.build/scientific_name_id,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/scientificNameID>
https://w3id.org/traits.build/scientific_name_id,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/scientific_name_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/scientific_name_id,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/scientific_name>
https://w3id.org/traits.build/scientific_name_id,<http://purl.org/dc/terms/description>,An identifier for the set of taxon information (data associated with the taxon class). May be a global unique identifier or an identifier specific to the data set. Must be resolvable within this dataset.
https://w3id.org/traits.build/scientific_name_id,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#anyURI>
https://w3id.org/traits.build/taxon,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/taxon>
https://w3id.org/traits.build/taxon,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://rs.tdwg.org/dwc/terms/Taxon>
https://w3id.org/traits.build/taxon,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic>
https://w3id.org/traits.build/taxon,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/taxon_name>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/scientific_name>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/scientific_name_id>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/taxon_id>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000671>,<https://w3id.org/traits.build/original_name>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000671>,<https://w3id.org/traits.build/trinomial>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000671>,<https://w3id.org/traits.build/binomial>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000671>,<https://w3id.org/traits.build/genus>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000671>,<https://w3id.org/traits.build/family>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/taxon_distribution>
https://w3id.org/traits.build/taxon,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/establishment_means>
https://w3id.org/traits.build/taxon,<http://purl.org/dc/terms/description>,A group of organisms assumed to form a homogeneous unit with regard to associated trait measurements.
https://w3id.org/traits.build/taxon,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/aligned_name,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/aligned name>
https://w3id.org/traits.build/aligned_name,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2000/01/rdf-schema#label>
https://w3id.org/traits.build/aligned_name,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#prefLabel>
https://w3id.org/traits.build/aligned_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxonomic_updates>
https://w3id.org/traits.build/aligned_name,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/taxonomic_resolution>
https://w3id.org/traits.build/aligned_name,<http://semanticscience.org/resource/SIO_000642>,<https://w3id.org/traits.build/taxon_name>
https://w3id.org/traits.build/aligned_name,<http://semanticscience.org/resource/SIO_000641>,<https://w3id.org/traits.build/original_name>
https://w3id.org/traits.build/aligned_name,<http://purl.org/dc/terms/description>,"The taxon name without authorship after implementing automated syntax standardisation and spelling changes as well as manually encoded syntax alignments for this taxon in the metadata file for the corresponding `dataset_id`. This name has not yet been matched to the currently accepted (botanical) or valid (zoological) taxon name in cases where there are taxonomic synonyms, isonyms, orthographic variants, etc."
https://w3id.org/traits.build/aligned_name,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/taxonomic_resolution,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/taxonomic resolution>
https://w3id.org/traits.build/taxonomic_resolution,<http://www.w3.org/2004/02/skos/core#relatedMatch>,<http://rs.tdwg.org/dwc/terms/taxonRank>
https://w3id.org/traits.build/taxonomic_resolution,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxonomic_updates>
https://w3id.org/traits.build/taxonomic_resolution,<http://semanticscience.org/resource/SIO_000224>,<https://w3id.org/traits.build/aligned_name>
https://w3id.org/traits.build/taxonomic_resolution,<http://purl.org/dc/terms/description>,The rank of the most specific taxon name (or scientific name) to which a submitted orignal name resolves.
https://w3id.org/traits.build/taxonomic_resolution,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/trait,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/trait concept>
https://w3id.org/traits.build/trait,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard>
https://w3id.org/traits.build/trait,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/trait,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/trait_concept_URI>
https://w3id.org/traits.build/trait,<http://semanticscience.org/resource/SIO_000255>,<https://w3id.org/traits.build/trait_name>
https://w3id.org/traits.build/trait,<http://semanticscience.org/resource/SIO_000255>,<https://w3id.org/traits.build/label>
https://w3id.org/traits.build/trait,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/allowed_values_max>
https://w3id.org/traits.build/trait,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/allowed_values_min>
https://w3id.org/traits.build/trait,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/allowed_values_levels>
https://w3id.org/traits.build/trait,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/units>
https://w3id.org/traits.build/trait,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/type>
https://w3id.org/traits.build/trait,<http://purl.org/dc/terms/description>,"A collection of trait values pertaining to a distinct characteristic of a specific part of an organism (cell, tissue, organ, or whole organism)."
https://w3id.org/traits.build/trait,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/trait_concept_URI,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/trait identifier>
https://w3id.org/traits.build/trait_concept_URI,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/traitID>
https://w3id.org/traits.build/trait_concept_URI,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://purl.org/dc/terms/identifier>
https://w3id.org/traits.build/trait_concept_URI,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/trait_concept_URI,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/trait>
https://w3id.org/traits.build/trait_concept_URI,<http://purl.org/dc/terms/description>,"Unique identifier of the trait according to a public ontology, or a user-provided thesaurus of traits."
https://w3id.org/traits.build/trait_concept_URI,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#anyURI>
https://w3id.org/traits.build/label,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/label>
https://w3id.org/traits.build/label,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://www.w3.org/2000/01/rdf-schema#label>
https://w3id.org/traits.build/label,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://www.w3.org/2004/02/skos/core#prefLabel>
https://w3id.org/traits.build/label,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/trait>
https://w3id.org/traits.build/label,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/label,<http://semanticscience.org/resource/SIO_000628>,<https://w3id.org/traits.build/trait>
https://w3id.org/traits.build/label,<http://purl.org/dc/terms/description>,A concise English label for the trait.
https://w3id.org/traits.build/label,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/description,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/description>
https://w3id.org/traits.build/description,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/traitDescription>
